product_id,product_name,product_name_hindi,primary_category,secondary_category,tertiary_category,product_type,price_range,target_demographic,seasonal_relevance,primary_keywords,related_categories,purchase_frequency
D3C2B1A9,Pigeon Baby Feeding Bottle with Spoon (120ml),पिजन बेबी फीडिंग बॉटल चम्मच के साथ (120 मिली),Toys & Baby Products,Feeding & Nursing,Bottles & Sterilizers,Spoon Feeder Bottle,Mid-range,4+ Months Infants,Year-round,"spoon feeder, pigeon baby, feeding bottle, baby feeding, mid-range, bpa free, 120ml","Baby Bibs, Sippy Cups",Occasionally
A8B7C6D5,"Supples Baby Pants Diapers (Medium, 72 Count)","सपल्स बेबी पैंट्स डायपर (मीडियम, 72 काउंट)",Toys & Baby Products,Baby Care,Diapers & Wipes,Pant Style Diapers,Budget,7-12 kg Infants,Year-round,"supples diapers, baby pants, pant style diapers, medium size, 72 count, budget, disposable diapers","Baby Wipes, Diaper Rash Cream",Weekly
F4E3A2B1,"LG 43 inches Full HD Smart LED TV (43LM5650PTA, Dark Iron Gray)","एलजी 43 इंच फुल एचडी स्मार्ट एलईडी टीवी (43LM5650PTA, डार्क आयरन ग्रे)",Electronics,Home Appliances,Televisions,Smart TV,Mid-range,Families,Year-round,"smart tv, lg tv, 43 inch tv, full hd, led tv, mid-range, 43lm5650pta","TV Stand, HDMI Cable",Occasionally
9C8D7E6F,"Bosch TrueMixx Pro Mixer Grinder (1000W, 4 Jars, Black)","बॉश ट्रूमिक्स प्रो मिक्सर ग्राइंडर (1000W, 4 जार, काला)",Home & Kitchen,Kitchen Appliances,Mixer Grinders,Heavy Duty Mixer,Premium,All Ages,Year-round,"mixer grinder, bosch truemixx, 1000w, kitchen appliance, premium, 4 jars, black","Pounding Blade, Wet Grinder",Occasionally
5A4B3C2D,"Aurelia Women Cotton Blend Printed Kurta (Teal, Size XL)","ऑरेलिया वीमेन कॉटन ब्लेंड प्रिंटेड कुर्ता (टील, साइज XL)",Clothing & Apparel,Women's Wear,Ethnic,Kurta,Mid-range,20-45 Female,Festival,"aurelia kurta, cotton blend, printed kurta, ethnic wear, teal, size xl, mid-range","Pants, Dupatta",Occasionally
E1F9A8B7,"Peter England Elite Men's Slim Fit Formal Shirt (White, Size 39)","पीटर इंग्लैंड एलीट पुरुषों की स्लिम फिट फॉर्मल शर्ट (सफेद, साइज 39)",Clothing & Apparel,Men's Wear,Formal,Shirt,Premium,28-50 Male,Year-round,"formal shirt, peter england elite, slim fit, men's wear, white shirt, size 39, premium","Formal Trousers, Tie Pin",Occasionally
C6D5E4F3,Taj Mahal Tea (500g Carton),ताज महल चाय (500 ग्राम कार्टन),Food & Grocery,Beverages,Tea & Coffee,Tea,Premium,All Ages,Year-round,"taj mahal tea, tea powder, black tea, beverages, 500g, premium, Brooke Bond","Tea Bags, Biscuits",Weekly
B2A1C9D8,Uncle Chipps Spicy Treat Potato Chips (60g Pack),अंकल चिप्स स्पाइसी ट्रीट पोटैटो चिप्स (60 ग्राम पैक),Food & Grocery,Packaged Foods,Snacks,Chips,Budget,All Ages,Year-round,"uncle chipps, potato chips, spicy treat, snacks, 60g, budget, indian chips","Lays, Balaji Wafers",Weekly
7E6F5A4B,V-Guard Victo 15 Litre Water Heater (White),वी-गार्ड विक्टो 15 लीटर वॉटर हीटर (सफेद),Home & Kitchen,Kitchen Appliances,Geysers & Water Heaters,Storage Geyser,Mid-range,Families,Winter,"water heater, v guard geyser, storage geyser, 15 litre, victo model, home appliance, white","Flexible Pipes, Stop Cock",Occasionally
D3C2B1A9,"Wakefit Hollow Fibre Pillow Set (Set of 2, White, 27x16 Inch)","वेकफिट हॉलो फाइबर पिलो सेट (2 का सेट, सफेद, 27x16 इंच)",Home & Kitchen,Home Decor,Furnishings,Pillows,Budget,All Ages,Year-round,"pillows, wakefit, hollow fibre, set of 2, white pillows, budget, bed pillows","Pillow Covers, Mattress Protector",Occasionally
A8B7C6D5,Lotus Herbals Safe Sun UV Screen Matte Gel SPF 50 (100g),लोटस हर्बल्स सेफ सन यूवी स्क्रीन मैट जेल एसपीएफ 50 (100 ग्राम),Personal Care,Skincare,Sunscreen,Face Sunscreen,Mid-range,16+ All Genders,Summer,"lotus sunscreen, matte gel sunscreen, spf 50, skincare, safe sun, mid-range, 100g","Face Wash, Aloe Vera Gel",Monthly
F4E3A2B1,Kesh King Ayurvedic Anti Hairfall Hair Oil (100ml),केश किंग आयुर्वेदिक एंटी हेयरफॉल हेयर ऑयल (100 मिली),Personal Care,Haircare,Conditioner & Oil,Ayurvedic Hair Oil,Mid-range,20+ All Genders,Year-round,"kesh king oil, ayurvedic hair oil, anti hairfall, hair growth, mid-range, 100ml, scalp care","Kesh King Shampoo, Hair Conditioner",Monthly
9C8D7E6F,The Intelligent Investor by Benjamin Graham,बेंजामिन ग्राहम द्वारा द इंटेलिजेंट इन्वेस्टर,Books & Stationery,Fiction & Non-Fiction,Business & Finance,Investment Book,Mid-range,25+ All Genders,Year-round,"intelligent investor, benjamin graham, investment book, finance classic, value investing, mid-range, stock market","Security Analysis, Business Books",Occasionally
5A4B3C2D,"Flair Writometer Ball Pen (Pack of 10, Blue)","फ्लेयर राइटोमीटर बॉल पेन (10 का पैक, नीला)",Books & Stationery,Stationery,Writing,Pens,Budget,All Ages,Year-round,"flair writometer, ball pen, blue ink, stationery, budget, pack of 10, long writing pen","Red Pen, Black Pen",Monthly
E1F9A8B7,Cosco CB-80 Badminton Feather Shuttlecock (Pack of 10),कॉस्को CB-80 बैडमिंटन फेदर शटलकॉक (10 का पैक),Sports & Fitness,Equipment,Badminton,Shuttlecocks,Budget,Intermediate Players,Year-round,"feather shuttlecock, cosco cb-80, badminton shuttle, sports equipment, budget, pack of 10, feather bird","Badminton Racket, Grips",Monthly
C6D5E4F3,"BSN Syntha-6 Protein Powder (5 lbs, Chocolate Milkshake)","बीएसएन सिंथा-6 प्रोटीन पाउडर (5 एलबीएस, चॉकलेट मिल्कशेक)",Sports & Fitness,Supplements,Protein,Protein Blend,Premium,18-45 All Genders,Year-round,"protein powder, bsn syntha 6, protein blend, chocolate milkshake, supplement, 5 lbs, premium","Creatine, Multivitamin",Monthly
B2A1C9D8,"Himalaya Gentle Baby Wipes (72 Wipes, Pack of 2)","हिमालय जेंटल बेबी वाइप्स (72 वाइप्स, 2 का पैक)",Toys & Baby Products,Baby Care,Diapers & Wipes,Wet Wipes,Budget,0-3 Years Infants,Year-round,"baby wipes, himalaya wipes, gentle wipes, baby care, budget, pack of 2, 72 wipes","Diapers, Baby Powder",Weekly
7E6F5A4B,"Mee Mee Premium Baby Stroller Pram with Rocker (MM-22, Navy Blue)","मी मी प्रीमियम बेबी स्ट्रॉलर प्रैम रॉकर के साथ (MM-22, नेवी ब्लू)",Toys & Baby Products,Baby Gear & Safety,Travel Gear,Stroller Pram,Premium,0-3 Years Infants,Year-round,"baby stroller, mee mee stroller, stroller pram, baby rocker, premium, navy blue, mm-22","Stroller Toy, Mosquito Net",Occasionally
D3C2B1A9,JBL Flip 5 Waterproof Portable Bluetooth Speaker (Black),जेबीएल फ्लिप 5 वॉटरप्रूफ पोर्टेबल ब्लूटूथ स्पीकर (काला),Electronics,Audio & Video,Speakers,Bluetooth Speaker,Premium,16+ All Genders,Year-round,"bluetooth speaker, jbl flip 5, portable speaker, waterproof, audio device, premium, black","Charging Cable, Carry Case",Occasionally
A8B7C6D5,"Philips HD9252/90 Air Fryer (4.1 Litre, Digital Display, Black)","फिलिप्स HD9252/90 एयर फ्रायर (4.1 लीटर, डिजिटल डिस्प्ले, काला)",Home & Kitchen,Kitchen Appliances,Fryers & Snack Makers,Air Fryer,Premium,Families,Year-round,"air fryer, philips air fryer, healthy cooking, kitchen appliance, premium, 4.1 litre, digital","Air Fryer Accessories, Baking Pan",Occasionally
F4E3A2B1,"Forever 21 Women Ribbed Crop Top (White, Size S)","फॉरएवर 21 वीमेन रिब्ड क्रॉप टॉप (सफेद, साइज S)",Clothing & Apparel,Women's Wear,Western,Top,Budget,16-30 Female,Summer,"crop top, forever 21, ribbed top, white top, size s, budget, casual wear","High Waist Jeans, Skirts",Occasionally
9C8D7E6F,"Van Heusen Sport Men's Slim Fit Casual Shirt (Checkered, Blue, Size L)","वैन ह्यूसेन स्पोर्ट पुरुषों की स्लिम फिट कैजुअल शर्ट (चेकर्ड, नीला, साइज L)",Clothing & Apparel,Men's Wear,Casual,Shirt,Mid-range,20-45 Male,Year-round,"casual shirt, van heusen sport, checkered shirt, slim fit, blue, size l, mid-range","Chinos, Sneakers",Occasionally
5A4B3C2D,Kissan Fresh Tomato Ketchup (950g Bottle),किसान फ्रेश टोमैटो केचप (950 ग्राम बोतल),Food & Grocery,Staples,Sauces & Spreads,Ketchup,Budget,All Ages,Year-round,"tomato ketchup, kissan ketchup, sauce, staples, 950g, budget, condiment","Mayonnaise, Mustard Sauce",Monthly
E1F9A8B7,Britannia NutriChoice Digestive Biscuits (1kg Pack),ब्रिटानिया न्यूट्रीच्वाइस डाइजेस्टिव बिस्कुट (1 किलो पैक),Food & Grocery,Packaged Foods,Biscuits & Cookies,Health Biscuits,Mid-range,All Ages,Year-round,"digestive biscuits, britannia nutrichoice, health biscuits, 1kg, mid-range, fibre biscuits, tea time","Oats Biscuits, Marie Biscuits",Weekly
C6D5E4F3,AO Smith EWS-3 Glass Lined 3 Litre Instant Water Heater,एओ स्मिथ EWS-3 ग्लास लाइन्ड 3 लीटर इंस्टेंट वॉटर हीटर,Home & Kitchen,Kitchen Appliances,Geysers & Water Heaters,Instant Geyser,Premium,Small Families/Individuals,Year-round,"instant geyser, ao smith, 3 litre, water heater, glass lined, premium, kitchen geyser","Storage Geyser, Inlet Pipe",Occasionally
B2A1C9D8,"Duroflex LiveIn - Pressure Relieving Memory Foam Mattress (Single Size, 6 inch)","ड्यूरोफ्लेक्स लिवइन - प्रेशर रिलीविंग मेमोरी फोम मैट्रेस (सिंगल साइज, 6 इंच)",Home & Kitchen,Furniture,Bedroom Furniture,Mattress,Mid-range,Individuals,Year-round,"mattress, duroflex, memory foam, single size, 6 inch, mid-range, livein","Single Bed, Pillow",Occasionally
7E6F5A4B,Plum Green Tea Pore Cleansing Face Wash (75ml),प्लम ग्रीन टी पोर क्लींजिंग फेस वॉश (75 मिली),Personal Care,Skincare,Face Wash,Acne Face Wash,Mid-range,18-35 Female/Male (Oily Skin),Year-round,"plum face wash, green tea, pore cleansing, oily skin, acne prone, mid-range, 75ml","Green Tea Toner, Green Tea Moisturizer",Monthly
D3C2B1A9,Mamaearth Onion Hair Oil for Hair Regrowth and Hair Fall Control (150ml),मामाअर्थ अनियन हेयर ऑयल हेयर रीग्रोथ और हेयर फॉल कंट्रोल के लिए (150 मिली),Personal Care,Haircare,Conditioner & Oil,Hair Growth Oil,Mid-range,20+ All Genders,Year-round,"mamaearth onion oil, hair oil, hair regrowth, hair fall control, onion oil, mid-range, 150ml","Onion Shampoo, Onion Conditioner",Monthly
A8B7C6D5,Zero to One by Peter Thiel,पीटर थिएल द्वारा ज़ीरो टू वन,Books & Stationery,Fiction & Non-Fiction,Business & Finance,Startup Book,Mid-range,20+ All Genders,Year-round,"zero to one, peter thiel, startup book, business strategy, innovation, mid-range, non-fiction","The Lean Startup, Entrepreneurship Books",Occasionally
F4E3A2B1,"Unomax Ultron Neo 2x Ball Pen (Pack of 10, Blue)","यूनोमैक्स अल्ट्रॉन नियो 2x बॉल पेन (10 का पैक, नीला)",Books & Stationery,Stationery,Writing,Pens,Budget,All Ages,Year-round,"unomax ultron, ball pen, blue ink, stationery, budget, pack of 10, smooth tip","Refills, Gel Pens",Monthly
9C8D7E6F,"SG Club Leather Cricket Ball (Red, Pack of 1)","एसजी क्लब लेदर क्रिकेट बॉल (लाल, 1 का पैक)",Sports & Fitness,Equipment,Cricket,Balls,Mid-range,Club/Practice Level,Year-round,"cricket ball, sg club, leather ball, red cricket ball, sports equipment, mid-range, 4 piece","Cricket Bat, Batting Gloves",Occasionally
5A4B3C2D,"BPI Sports Best BCAA Powder (30 Servings, Fruit Punch)","बीपीआई स्पोर्ट्स बेस्ट बीसीएए पाउडर (30 सर्विंग्स, फ्रूट पंच)",Sports & Fitness,Supplements,BCAA,Recovery Supplement,Premium,18+ All Genders,Year-round,"bcaa powder, bpi sports, best bcaa, fruit punch, supplement, 30 servings, premium","Whey Protein, Pre-Workout",Monthly
E1F9A8B7,"Philips Avent Anti-colic Baby Bottle (260ml, Pack of 1, 1m+)","फिलिप्स एवेंट एंटी-कोलिक बेबी बॉटल (260 मिली, 1 का पैक, 1m+)",Toys & Baby Products,Feeding & Nursing,Bottles & Sterilizers,Anti-Colic Bottle,Mid-range,1+ Months Infants,Year-round,"anti colic bottle, philips avent, feeding bottle, 260ml, baby bottle, mid-range, bpa free","Bottle Nipples, Bottle Warmer",Monthly
C6D5E4F3,"Pampers Active Baby Diapers (Large, 64 Count)","पैम्पर्स एक्टिव बेबी डायपर (लार्ज, 64 काउंट)",Toys & Baby Products,Baby Care,Diapers & Wipes,Tape Style Diapers,Mid-range,9-14 kg Toddlers,Year-round,"pampers active baby, tape diapers, large size, 64 count, mid-range, baby diapers, absorbent","Baby Wipes, Changing Mat",Weekly
B2A1C9D8,"OnePlus 50 inches Y Series 4K Ultra HD Smart Android LED TV (50Y1S Pro, Black)","वनप्लस 50 इंच Y सीरीज 4K अल्ट्रा HD स्मार्ट एंड्रॉइड एलईडी टीवी (50Y1S प्रो, काला)",Electronics,Home Appliances,Televisions,Smart TV,Mid-range,Families,Year-round,"smart tv, oneplus tv, 50 inch tv, 4k uhd, android tv, mid-range, 50y1s pro","Streaming Stick, Soundbar",Occasionally
7E6F5A4B,Panasonic NN-CT645BFDG 27L Convection Microwave Oven (Black Mirror),पैनासोनिक NN-CT645BFDG 27L कन्वेक्शन माइक्रोवेव ओवन (ब्लैक मिरर),Electronics,Home Appliances,Small Appliances,Microwave Oven,Premium,Families,Year-round,"microwave oven, panasonic, convection microwave, 27 litre, small appliance, black mirror, premium","Microwave Safe Cookware, Grill Rack",Occasionally
D3C2B1A9,"U.S. Polo Assn. Men's Solid Regular Fit Polo Shirt (White, Size XL)","यू.एस. पोलो असन. पुरुषों की सॉलिड रेगुलर फिट पोलो शर्ट (सफेद, साइज XL)",Clothing & Apparel,Men's Wear,Casual,T-Shirt,Mid-range,20-45 Male,Year-round,"uspa polo, men's polo, regular fit, white polo, size xl, mid-range, cotton polo","Denim Jeans, Casual Shoes",Occasionally
